"","GARCH","EGARCH","GJR","RV"
"2015-03-01",2.04698829801563,1.8813931436508,1.79169424179774,0.438363107956154
"2015-03-08",1.81838166515125,1.74456752295603,1.64547134885782,1.68088341730097
"2015-03-15",1.81353679661556,2.04844172401289,1.87123517461166,2.24893486233375
"2015-03-22",1.68558102403449,2.03945240263751,1.79581831324043,2.10281626117238
"2015-03-29",2.00789190282189,1.89249897926182,1.67017366609209,1.63502393432452
"2015-04-05",2.10282171687288,2.3900963478051,2.18030790002132,1.59429199743008
"2015-04-12",1.86283627591225,2.0701844341944,1.936874027241,1.00765593684107
"2015-04-19",1.86458155559823,1.87952925388041,1.75901741804104,1.34207930579282
"2015-04-26",1.74142191576197,1.95316435255436,1.74794009590364,1.1093372218505
"2015-05-03",1.79358167981098,1.7920395009424,1.61583060461929,1.61424025745986
"2015-05-10",1.62977964377347,1.72305006738162,1.53166031173589,1.90594066026035
"2015-05-17",1.4997917585401,1.56103179435638,1.43908017510117,1.22636865427208
"2015-05-24",1.39842688138948,1.43099895421387,1.37050852797499,0.458224179967363
"2015-05-31",1.31621177410793,1.32112312908474,1.32008550065376,1.52246877017366
"2015-06-07",1.32674806275878,1.49398233309659,1.41765437746182,0.931675916439247
"2015-06-14",1.30658993508644,1.56642760675299,1.43451515448693,1.54253719232876
"2015-06-21",1.2464843424556,1.42563959013882,1.36663028854065,1.35258336206832
"2015-06-28",1.25889282114843,1.34022626549235,1.32047531756758,1.0040832840572
"2015-07-05",1.22761979070519,1.35748199667505,1.31304708533969,2.23513107560506
"2015-07-12",1.32449366519055,1.62486803103053,1.51193725818398,2.21182303932884
"2015-07-19",1.259263859855,1.47170916706333,1.42370889868304,1.43647323561318
"2015-07-26",1.68823309944374,1.442365209309,1.39054791724127,1.31434268159162
"2015-08-02",1.88933812311031,2.0936755498519,2.02617156270996,1.56022448703465
"2015-08-09",1.7834402880586,1.87749436058574,1.82156810491666,0.955154528014907
"2015-08-16",1.72271824177029,2.03267144623462,1.86623060532186,1.64913612552584
"2015-08-23",1.59478480881084,1.81254001428834,1.69400206005115,4.00649954779407
"2015-08-30",3.27873513410895,4.26329230946086,4.3441129545552,6.20100819828265
"2015-09-06",2.84141279096911,3.44779018995107,3.69071718600053,3.92554841815399
"2015-09-13",2.98728130920975,3.81871954820791,3.9393700554188,2.92805089290961
"2015-09-20",2.76105727152909,3.17406165853493,3.36638096607847,2.29482289384725
"2015-09-27",2.38603284016567,2.67803986817492,2.89055132830428,1.37897178571349
"2015-10-04",2.19042813188422,2.64758222418365,2.67250128694494,3.52215342573822
"2015-10-11",1.99305439369994,2.28970936887311,2.33121594601674,2.19792847159441
"2015-10-18",2.37487912819269,2.10383794286936,2.09387044496901,1.75797105970862
"2015-10-25",2.1210824689681,1.87564100607476,1.87209434797043,2.07006686137623
"2015-11-01",2.12740598769884,1.74429955761305,1.71544721366298,1.31225250482183
"2015-11-08",1.8795351357608,1.57135716252531,1.57677133982162,1.26795910338276
"2015-11-15",1.74600824251502,1.46387728518528,1.47671858753495,2.08735950329212
"2015-11-22",2.41291689023783,2.83010438242558,2.88306332559282,2.22132364038107
"2015-11-29",2.63681705433556,2.50449163884587,2.52882098952426,0.184039883969699
"2015-12-06",2.28455316038419,2.14734960118574,2.2127570145101,2.96509411291907
"2015-12-13",2.00213645223413,1.87832296017752,1.96209933990949,2.32746747814647
"2015-12-20",2.60911235699005,3.06632926894909,3.17452880122077,2.98978539263536
"2015-12-27",2.26831184542101,2.64656176990874,2.7425509109644,1.70870112512769
"2016-01-03",2.40199645226002,2.3513186155606,2.40789331799952,1.60764048577617
"2016-01-10",2.13545583922503,2.25411600071054,2.1910479110218,3.33204609560914
"2016-01-17",3.57403545984596,4.38489517639258,4.62513394040739,3.80960400709149
"2016-01-24",3.23426477894931,4.0605966668641,4.19630040502801,2.38481434653283
"2016-01-31",2.85488434276624,3.32239389280357,3.57177079794316,3.45489202166805
"2016-02-07",2.60548903695616,2.80826783155235,3.06362152552508,2.70795346746425
"2016-02-14",2.74350941917876,3.30513529521926,3.40714976056068,2.70283880400144
"2016-02-21",2.40460430858591,2.94200724981076,2.97434608340177,2.36099180383463
"2016-02-28",2.51332554600736,2.5709803923599,2.59418315236248,2.26599722390295
"2016-03-06",2.31788616860495,2.25231545506397,2.27332424590582,2.5742730309457
"2016-03-13",2.40907769643989,2.05375453210605,2.03629855778187,2.04560607316377
"2016-03-20",2.17092569358578,1.84499110760881,1.8289346444303,0.993470340271191
"2016-03-27",2.02360485153389,1.69342406592825,1.67165872490909,0.655188880324209
"2016-04-03",1.82490940891033,1.71220317230499,1.60922369900791,1.18402365189275
"2016-04-10",1.86326257189458,1.60763845879269,1.51283542135344,1.9402357075557
"2016-04-17",1.7749485326282,1.82308852759677,1.65056554463032,1.41700716498923
"2016-04-24",1.78604568054108,1.68649097076762,1.54041851165125,0.892704420487737
"2016-05-01",1.62943027694851,1.53806227211345,1.44630854032056,1.10123377481033
"2016-05-08",1.614091391345,1.7862436989497,1.62349827190581,1.34916790931361
"2016-05-15",1.48952734441783,1.7047059245465,1.53106399387363,1.78693602801716
"2016-05-22",1.40518131997601,1.67532431112197,1.4799273089893,1.53070664374597
"2016-05-29",1.32611888791626,1.52006075279951,1.40044371240979,1.59894380408212
"2016-06-05",1.68105559540017,1.4752991342827,1.37060430990087,0.433107107525626
"2016-06-12",1.52795963188823,1.35073523391004,1.32001114045127,1.11518038718641
"2016-06-19",1.41298125567249,1.29088854195496,1.28735311754262,0.966773255519691
"2016-06-26",1.44984416899612,1.57928914604998,1.50006091363394,3.9471543569841
"2016-07-03",1.57786306758261,1.95097097107143,1.80642361185021,3.33818529929319
"2016-07-10",2.13200411703313,1.84615703086723,1.69241721604496,1.74824947273028
"2016-07-17",1.9829105005673,1.69155700247608,1.56710962853242,0.942144187662204
"2016-07-24",1.90912659996933,1.57935177139725,1.4763408702429,0.772169859990944
"2016-07-31",1.73162758508929,1.45710807824256,1.39944474639807,0.398388713875975
"2016-08-07",1.56726643230773,1.35398091712567,1.34172671257839,1.12057113114525
"2016-08-14",1.45620620216959,1.26957411627413,1.30020511259271,0.567013387096426
"2016-08-21",1.35734942133471,1.18646108600555,1.26932113568118,0.69537323189999
"2016-08-28",1.28348180571309,1.11853296669641,1.24729574950455,0.600729454460112
"2016-09-04",1.27446523570535,1.26940274718983,1.31650492583846,0.736541752653543
"2016-09-11",1.24764559772961,1.2040619990171,1.28250839784523,2.51048799004133
"2016-09-18",1.69678528765021,2.04986147446101,2.07630385175044,2.34809586747241
"2016-09-25",1.56231818252369,1.82057245271515,1.85618701806701,1.38946241593128
"2016-10-02",1.55207446000391,1.66836508858914,1.69066573751696,1.71536261466931
"2016-10-09",1.43174479902664,1.51026797902352,1.55789975787294,0.803621669824033
"2016-10-16",1.37935378649504,1.57256181912821,1.52837985765915,1.37466793954142
"2016-10-23",1.38502057240569,1.71351891150725,1.58070754659956,0.732612763411898
"2016-10-30",1.31760599388251,1.55404855983716,1.47570395485981,0.765540253027446
"2016-11-06",1.29984523016447,1.61218016231665,1.4743856674336,1.05682075687834
"2016-11-13",1.5734921910937,2.09034644381234,1.93225781594524,2.49882649826458
"2016-11-20",2.34232751971233,1.97439969577115,1.80361624649649,0.924902392589449
"2016-11-27",2.08597205923418,1.77272375786338,1.64687764111611,0.870941600807064
"2016-12-04",1.97492420805144,1.64062567267174,1.53500319783647,0.701112824189712
"2016-12-11",1.82092987165482,1.76578439498253,1.58603481124581,1.60005998372522
"2016-12-18",2.21959340511765,1.69881164004965,1.52635115245404,1.13271503044652
"2016-12-25",1.95030844328591,1.54527493973809,1.4350770102418,0.530776916353263
"2017-01-01",1.74171545850513,1.41617534492935,1.36738283628283,0.985656590121688
"2017-01-08",1.66723045585282,1.64263055951724,1.51940705121638,1.08117303416999
"2017-01-15",1.73171979183622,1.54913162347259,1.44459783927895,0.535231623765342
"2017-01-22",1.56782383958225,1.43749177646039,1.3757960308066,0.602539899005727
"2017-01-29",1.44319287099846,1.36067919740201,1.32754609714379,1.0736221594534
"2017-02-05",1.43916482435677,1.29873426763128,1.29518843917753,0.948342675822057
"2017-02-12",1.34560481252028,1.21275448542842,1.26580305171726,0.711266207180245
"2017-02-19",1.3360846734668,1.17017830990934,1.24884910148618,0.846931559083126
"2017-02-26",1.46901152119854,1.16386871088941,1.24683898608467,0.631931991652262
"2017-03-05",1.40805485374078,1.12510103022324,1.23429463169383,1.50646607952051
"2017-03-12",1.36124503362453,1.09230662775216,1.22527587596191,0.598384846449294
"2017-03-19",1.30478532869533,1.17048545088368,1.25304517512081,0.924795510562181
"2017-03-26",1.25032800341692,1.1125256309221,1.23609109239065,1.28585032739493
"2017-04-02",1.40224000876692,1.55194287615028,1.57432075329177,0.825280211760283
"2017-04-09",1.37426103620933,1.4425127444022,1.47348847316387,0.409575552571918
"2017-04-16",1.30468074744511,1.40957741403213,1.41063493418075,0.796747399715498
"2017-04-23",1.36519845641847,1.64685744030778,1.55571430556037,1.22834902910596
"2017-04-30",1.35500790456711,1.51935501954205,1.46003736989192,1.25429800895923
"2017-05-07",1.48062740385636,1.4444595061835,1.39786129806646,0.479731123061549
"2017-05-14",1.41029326038057,1.3504031060816,1.34211662202275,0.303435934424935
"2017-05-21",1.33403526115468,1.34971455526407,1.32121185390942,2.04638373982108
"2017-05-28",1.28042394632945,1.35924359748157,1.31085421571656,0.746874623774891
"2017-06-04",1.41360388792196,1.31358216514842,1.28909600292972,0.850010353655561
"2017-06-11",1.40714888996253,1.25808631914968,1.26697480298699,0.352781936553152
"2017-06-18",1.32869867540077,1.26073776468549,1.26229665810498,0.522697804763248
"2017-06-25",1.26266105546059,1.17935483933002,1.24231500648095,1.08271104488057
"2017-07-02",1.21854184786912,1.11877285367955,1.22842993343716,1.48206986167249
"2017-07-09",1.22023766812242,1.24669821124062,1.28805886556062,1.16952958003247
"2017-07-16",1.18390272417611,1.16852387741287,1.26065861710668,0.892777035328816
"2017-07-23",1.34709702617489,1.1580799231265,1.25320810267098,0.540647251042476
"2017-07-30",1.30329871785553,1.11436429965075,1.23766247452887,0.353280111245801
"2017-08-06",1.24373850278263,1.06167677455485,1.22492417092402,0.38855415933579
"2017-08-13",1.20403769809841,1.02052278306886,1.2161213735569,1.49295823820489
"2017-08-20",1.37173426409142,1.48682594363851,1.56023076754802,1.86424650252394
"2017-08-27",1.33312046470103,1.54691282682295,1.52514582058256,1.08752288641444
"2017-09-03",1.31447496321207,1.43550520518535,1.43628732824919,0.765601573975784
"2017-09-10",1.42119453188513,1.37224104426917,1.37834864475333,0.833417123816525
"2017-09-17",1.36483805222162,1.44656096061813,1.38993349375092,1.15195105016294
"2017-09-24",1.50278829840832,1.3891810569129,1.34814803494973,0.36708649969753
"2017-10-01",1.39267921403272,1.28446985892615,1.30379949729355,0.605810962024038
"2017-10-08",1.35237136692869,1.22347222908228,1.27470421810167,0.73494145204847
"2017-10-15",1.40679728952653,1.19409823846866,1.25972042398226,0.393828463408267
"2017-10-22",1.32225364028546,1.12847335478856,1.24060866551078,0.549716045392774
"2017-10-29",1.3273435420236,1.10306514677906,1.23158874831335,1.03231521137601
"2017-11-05",1.26634028432746,1.05639160936818,1.22090846611766,0.482128405234059
"2017-11-12",1.22359331395515,1.01897747088657,1.21350255844886,0.432927684584562
"2017-11-19",1.19048797950922,1.03982269942354,1.21668503063691,1.05146863133586
"2017-11-26",1.16385811069172,1.03312520473214,1.21353217501393,0.699398012693945
"2017-12-03",1.22814805363675,1.02620354259433,1.21317088307312,1.29222234334871
"2017-12-10",1.40566645291168,1.04612586879072,1.22228684670554,0.734054080239183
"2017-12-17",1.33063753303059,1.01401300705187,1.2148166840319,1.04546931092136
"2017-12-24",1.3417731730746,1.0104007710026,1.21410133545879,0.662613558233559
"2017-12-31",1.27952923741625,0.981306231893432,1.2087901719362,0.566647180993302
"2018-01-07",1.23939520586719,1.05482716830529,1.22980051299329,1.32043536823401
"2018-01-14",1.74409198686925,1.11543006499779,1.26042137173631,1.0003530823174
"2018-01-21",1.75449125755332,1.12141923489345,1.25600352529,1.10473948946048
"2018-01-28",1.64053165016312,1.09726364421303,1.24244034479978,1.44401094874141
"2018-02-04",1.85030620407304,1.13406320611,1.25838029699551,2.50181707278742
"2018-02-11",2.55390006942797,2.99076668482789,2.9548468477222,6.13062686466169
"2018-02-18",3.43091300320079,4.23235978592848,4.42789829680586,2.27832597629437
"2018-02-25",3.59342911987385,3.54017385271276,3.79420758361091,1.78465178029047
"2018-03-04",3.07533237037113,2.92337226836995,3.23854547684041,2.51034446650985
"2018-03-11",2.82946017100769,3.02611424492843,3.11976411143242,2.10770893188549
"2018-03-18",2.98500558048238,2.65709742889929,2.72295404621724,0.887957463852545
"2018-03-25",2.63943921803714,2.5963805859135,2.51662341435317,3.61766398586603
"2018-04-01",3.79605443910451,4.45368704739798,4.73026794051851,3.48890118616175
"2018-04-08",3.37906073579199,3.61817955870637,4.01474748149975,3.65754721425805
"2018-04-15",2.96802806575446,3.3158706281183,3.54725661185248,1.98204563723805
"2018-04-22",2.73191436702047,2.81199356195601,3.04589747644228,1.68778543591895
"2018-04-29",2.37515752843243,2.3929691683643,2.62932585427431,1.71412589434887
"2018-05-06",2.07417957709658,2.06411292938236,2.29310138086682,1.71320989650586
"2018-05-13",1.83869372601517,1.87609147695906,2.03227126487102,1.39548028151254
"2018-05-20",2.02751410526944,1.75791842245303,1.84463791752217,0.848636661739166
"2018-05-27",1.81777549603653,1.72474980228492,1.71570157401775,0.917698203311406
"2018-06-03",1.64074795841102,1.56000694789337,1.57722720286243,2.14138076536424
"2018-06-10",1.51624312431017,1.43690810309512,1.47357773203146,1.01734008892536
"2018-06-17",1.61231461286499,1.38338394182533,1.40963196194776,0.525159727351791
"2018-06-24",1.47532103633111,1.27758611783554,1.34840946059388,0.822754561883173
"2018-07-01",1.44100176049102,1.46517152999202,1.44001574865778,1.75791814769316
"2018-07-08",1.49838725253459,1.75735680212921,1.64541901591333,1.33787463429451
"2018-07-15",1.57718502076961,1.63185981126962,1.53512918826998,1.47281207462695
"2018-07-22",1.62523288109037,1.53287798239788,1.4528197644827,0.616702682093799
"2018-07-29",1.48517980142846,1.39731488339465,1.38004805760882,1.26799715165786
"2018-08-05",1.41082046497243,1.31154251906359,1.32899156509764,1.01857515574055
"2018-08-12",1.37550134548331,1.24854682165948,1.29341882802221,0.857604255363235
"2018-08-19",1.30273966107162,1.23814153080426,1.27583714134061,1.37164701450511
"2018-08-26",1.27732957350505,1.18217318873548,1.25408567880987,0.716683773395468
"2018-09-02",1.29599133203588,1.14711739382108,1.24106752628948,1.05125983839967
"2018-09-09",1.32064192142781,1.12125385029898,1.23269065465571,0.537762898018969
"2018-09-16",1.35622235462298,1.39538534331305,1.41041990826111,0.674446310549732
"2018-09-23",1.40338185979908,1.33177171458752,1.35657627410227,1.10710748029309
"2018-09-30",1.38234406522486,1.26831725367315,1.31407229890558,0.570779806440942
"2018-10-07",1.32872809798686,1.34115558673183,1.33067999418099,1.05778536209787
"2018-10-14",1.35195194617093,1.5421897449352,1.45397593411983,4.18322112627679
"2018-10-21",2.43368808648056,3.1362965611645,3.17580293310216,2.64147475859073
"2018-10-28",2.12109343595088,2.61318593588252,2.73378594848352,4.09639512013778
"2018-11-04",2.72929667197821,3.51035137630012,3.63020608459183,2.34928098991813
"2018-11-11",2.63851986004338,2.96657928623962,3.11796189155957,2.45417730031268
"2018-11-18",2.51134585682537,2.56350896179631,2.6996132243897,2.39127600976096
"2018-11-25",2.32573326368449,2.64045892510185,2.59702988000149,2.58786836929935
"2018-12-02",2.78968862920405,3.4641882668594,3.47731951592692,2.88978902238312
"2018-12-09",3.35635782672351,3.01792597476393,3.03657086240519,4.19517672856117
"2018-12-16",3.69506838881199,4.00888407712036,4.1491292844387,2.0096243047805
"2018-12-23",3.20821209745315,3.55509326163657,3.6330033994956,3.69719235238074
"2018-12-30",4.53849779747714,5.3556896128972,5.87730886354202,5.63260092754082
"2019-01-06",4.08592984981189,4.26494704584565,4.96740393013778,4.2909670842053
"2019-01-13",3.58528176608882,3.48076665256976,4.20878933381663,1.33779728018506
"2019-01-20",3.29822389237845,2.94954742795755,3.59133583976242,1.93693569793605
"2019-01-27",3.14836201257635,2.57738621300204,3.09204826606938,1.67775835582909
"2019-02-03",2.70166097374768,2.25729539409573,2.67023447881396,1.9399676369959
"2019-02-10",2.45983978666558,2.0167598209262,2.33389487311284,1.27071622202667
"2019-02-17",2.14218189690708,1.77723396884112,2.05776417232007,1.72563880216419
"2019-02-24",2.24840605140773,1.68496416876594,1.86597121955445,0.766259776807129
"2019-03-03",1.99608692249454,1.54042606791035,1.69346838057272,0.75936067331063
"2019-03-10",1.78383058192831,1.41774649779793,1.56065698229015,1.14177079358182
"2019-03-17",1.93629854992926,2.05792873042438,2.08713176425511,1.71499195111313
"2019-03-24",2.22866296977589,1.91532028795107,1.89695270493781,2.24919980102816
"2019-03-31",1.99427998249982,1.91253983307214,1.79515530930742,1.14666294822434
"2019-04-07",1.86762029820773,1.73992412446754,1.64410389269595,1.27530529004201
"2019-04-14",1.95194324389776,1.63886003610348,1.54349148946839,0.967400812144189
"2019-04-21",1.75637265184108,1.50001394918212,1.44851650804549,0.288570090268337
"2019-04-28",1.58657580608867,1.39268203083377,1.37801707825174,1.02618053399597
"2019-05-05",1.57030549801155,1.33119015925174,1.33365633829633,1.24614888813133
"2019-05-12",1.44649900567399,1.24211245613681,1.29354105473273,1.79669816771306
"2019-05-19",1.73441876303645,1.96410505088177,1.96540415476606,2.84076482724455
"2019-05-26",1.613584994364,1.94565037047584,1.8434571492109,1.64596623229561
"2019-06-02",1.58666883388518,2.05767656848175,1.85718455303979,1.73115230585983
"2019-06-09",1.9587831604449,2.64569703593689,2.47330635838534,2.5882558864358
"2019-06-16",2.75293282602334,2.41054736988553,2.23379360354531,0.67245133005876
"2019-06-23",2.38972180838642,2.0923371621083,1.97952837019626,1.39189717075893
"2019-06-30",2.34624968378658,1.91519511599885,1.80002542043286,1.19621899727972
"2019-07-07",2.05623357029972,1.77610001475116,1.65342243721908,1.13423413617086
"2019-07-14",1.99272258570074,1.65139116612506,1.54312879844196,0.846967248607674
"2019-07-21",1.81178332271786,1.52037574783399,1.45011121276731,1.02843357256542
"2019-07-28",1.74049003938125,1.76509537990213,1.61732043426252,1.25873277755235
"2019-08-04",1.7702551468621,1.64286506458692,1.51618917241141,1.6254860100067
"2019-08-11",2.22928075733144,2.61579785287145,2.5795331330993,3.8357744011485
"2019-08-18",1.97078571765159,2.34738952541784,2.27483208264765,3.83960775023599
"2019-08-25",1.82592166447335,2.30907573108429,2.13079796644287,3.10926711185496
"2019-09-01",1.789503740171,2.40623383597742,2.13996105522201,1.82080695636537
"2019-09-08",2.10744053209657,2.17364818583937,1.93527408632421,1.82242821878449
